UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,6,2023,6,3961366,2024275,1937091,1345848,1282613,312502,304187,49269,47605,129249,122975,7516,6986,179891,172725,1513822,1443832,397544,387108,100925,97508,192872,183205,18391,17243,1498297,1429117,957240,907744,273162,266108,16176,15599,119992,114174,5356,4973,126371,120519,1075810,1020826,332694,324065,46370,44533,168015,159134,12399,11505,525978,507974,388608,374869,39340,38079,33093,32006,9257,8801,2160,2013,53520,52206,438012,423006,64850,63043,54555,52975,24857,24071,5992,5738
R,6,2023,7,4040050,2063820,1976230,1384352,1318931,313197,306202,50609,48983,128017,122346,7413,7081,180232,172687,1552762,1480098,397677,388207,103532,99642,191318,182455,18352,17466,1525364,1458277,984460,933783,274005,268347,16452,16157,118762,113534,5288,5063,126397,121393,1103151,1047649,333333,326245,47420,45875,166228,158647,12302,11741,538456,517953,399892,385148,39192,37855,34157,32826,9255,8812,2125,2018,53835,51294,449611,432449,64344,61962,56112,53767,25090,23808,6050,5725
R,6,2023,8,4063741,2076143,1987598,1391832,1327195,317546,308646,51099,49540,130481,123593,7318,7146,177867,171478,1558002,1487184,400706,390071,104099,100603,192464,182611,17905,17256,1539015,1469299,991082,941472,278459,270496,16920,16210,121470,115028,5260,5071,125824,121022,1109189,1054933,337363,328275,48352,46224,168308,159543,12174,11618,537128,518299,400750,385723,39087,38150,34179,33330,9011,8565,2058,2075,52043,50456,448813,432251,63343,61796,55747,54379,24156,23068,5731,5638
R,6,2023,9,4043706,2067525,1976181,1391619,1324139,315389,306564,51003,49120,128067,122041,7378,7090,174069,167227,1554288,1480171,396060,385489,103725,99791,188539,179209,17890,17107,1534484,1462325,992863,940586,276672,268640,16843,16184,119141,113577,5252,4992,123713,118346,1109008,1051582,334100,324981,48324,46199,165076,156669,12157,11545,533041,513856,398756,383553,38717,37924,34160,32936,8926,8464,2126,2098,50356,48881,445280,428589,61960,60508,55401,53592,23463,22540,5733,5562
R,6,2023,10,4059371,2073905,1985466,1394975,1330716,315713,307187,51506,49601,133040,125957,7544,7099,171127,164906,1554555,1484322,394493,383884,104253,100755,192478,182453,17955,16994,1539518,1470096,993809,944095,277127,269806,17109,16320,124298,117545,5341,5015,121834,117315,1108054,1053896,333313,324736,48679,46858,169510,160457,12193,11517,534387,515370,401166,386621,38586,37381,34397,33281,8742,8412,2203,2084,49293,47591,446501,430426,61180,59148,55574,53897,22968,21996,5762,5477
R,6,2023,11,4071624,2082431,1989193,1406924,1339515,317645,307339,52849,50310,129422,122698,7360,6998,168231,162333,1563744,1490741,394687,382169,105815,101428,187125,177929,17650,16853,1543059,1471191,1000960,949160,279119,270473,17059,16430,120591,114497,5196,4909,120134,115722,1113503,1057424,334443,324260,48969,47162,164582,156549,12010,11467,539372,518002,405964,390355,38526,36866,35790,33880,8831,8201,2164,2089,48097,46611,450241,433317,60244,57909,56846,54266,22543,21380,5640,5386
R,6,2023,12,4131544,2114184,2017360,1432902,1361848,323794,313032,53431,51646,128066,121407,7440,7219,168551,162208,1589989,1512814,400185,387385,107702,103958,185422,176200,17703,17084,1561145,1485608,1014165,960194,285073,275419,17195,16571,119175,113014,5281,5050,120256,115360,1126786,1067993,339969,328787,49940,48032,162793,154587,12139,11501,553039,531752,418737,401654,38721,37613,36236,35075,8891,8393,2159,2169,48295,46848,463203,444821,60216,58598,57762,55926,22629,21613,5564,5583
R,6,2023,13,4226801,2161852,2064949,1470881,1399540,330852,319598,53732,51318,127791,122284,7377,7062,171219,165147,1630519,1553367,408723,395831,109038,104662,185412,177144,17736,17062,1589593,1516668,1031069,977952,292721,282652,17308,17014,119343,114310,5162,4883,123990,119857,1147174,1090060,349499,338350,51312,50138,163901,156656,12190,11622,572259,548281,439812,421588,38131,36946,36424,34304,8448,7974,2215,2179,47229,45290,483345,463307,59224,57481,57726,54524,21511,20488,5546,5440
R,6,2023,14,4308592,2203879,2104713,1505962,1430750,337385,326273,54204,52384,128058,122904,7330,7109,170940,165293,1664942,1584682,414872,402371,110293,106420,184988,177005,17883,17160,1617827,1543293,1052281,996505,298804,289174,17891,17446,119541,114880,5038,4838,124272,120450,1168353,1109113,355851,345366,52681,51168,163666,156818,12171,11733,586052,561420,453681,434245,38581,37099,36313,34938,8517,8024,2292,2271,46668,44843,496589,475569,59021,57005,57612,55252,21322,20187,5712,5427
R,6,2023,15,4435268,2267636,2167632,1552853,1476870,345412,333887,56427,54324,132931,127464,7455,7077,172558,168010,1713287,1632935,423177,410707,114100,110727,189962,182309,18242,17244,1663520,1587604,1082704,1027124,306261,296265,18717,17789,124325,119169,5112,4843,126401,122414,1200650,1141366,363852,353082,54966,53018,168910,161531,12484,11756,604116,580028,470149,449746,39151,37622,37710,36535,8606,8295,2343,2234,46157,45596,512637,491569,59325,57625,59134,57709,21052,20778,5758,5488
R,6,2023,16,4435759,2271199,2164560,1563543,1483002,343846,330192,57778,54786,130381,124960,7410,7195,168241,164425,1719835,1635596,418835,404324,115418,111015,185597,178373,17853,17333,1664229,1585163,1091397,1032022,304860,293169,18466,17874,121755,116868,5023,4894,122728,120336,1205899,1144235,360061,348217,54567,53243,164769,158404,12190,11780,606970,579397,472146,450980,38986,37023,39312,36912,8626,8092,2387,2301,45513,44089,513936,491361,58774,56107,60851,57772,20828,19969,5663,5553
R,6,2023,17,4379726,2243666,2136060,1554412,1469353,332952,322039,56891,54377,129816,126029,7333,6991,162262,157271,1705147,1615359,403915,391615,113817,109114,182915,177278,17249,16655,1646397,1567669,1087796,1025801,295437,286040,18115,17521,121469,118262,5036,4753,118544,115292,1198400,1133317,347683,337846,54032,52177,163050,158162,11846,11400,597269,568391,466616,443552,37515,35999,38776,36856,8347,7767,2297,2238,43718,41979,506747,482042,56232,53769,59785,56937,19865,19116,5403,5255
R,6,2023,18,4387238,2249738,2137500,1561071,1473166,330979,317179,57329,54360,135345,133029,7385,7026,157629,152740,1707292,1614679,398566,384072,113779,108799,187282,182603,17115,16383,1654034,1574744,1094569,1032644,293964,282141,18162,17368,127198,125439,5081,4882,115060,112270,1201684,1137029,343550,331837,53867,51973,167922,164485,11791,11374,595704,562756,466502,440522,37015,35038,39167,36992,8147,7590,2304,2144,42569,40470,505608,477650,55016,52235,59912,56826,19360,18118,5324,5009
R,6,2023,19,4423006,2269417,2153589,1579977,1488633,330466,317872,57628,53180,139597,137295,7556,7076,154193,149533,1722889,1627424,395550,382256,113857,107522,190134,185633,17192,16200,1677759,1595744,1115219,1050144,294400,283557,18142,17243,131602,129871,5194,4936,113202,109993,1220573,1152545,342484,331352,54092,52132,171452,167921,11853,11292,591658,557845,464758,438489,36066,34315,39486,35937,7995,7424,2362,2140,40991,39540,502316,474879,53066,50904,59765,55390,18682,17712,5339,4908
R,6,2023,20,4388307,2250386,2137921,1567931,1479016,329418,317819,57721,52328,139916,137762,7506,6999,147894,143997,1704963,1612294,391074,378816,112846,105787,188204,184411,16708,15749,1665231,1586535,1107817,1044916,293406,283847,17822,16720,132286,130240,5219,4917,108681,105895,1208799,1143284,339082,329258,53177,51044,170332,166933,11633,11073,585155,551386,460114,434100,36012,33972,39899,35608,7630,7522,2287,2082,39213,38102,496164,469010,51992,49558,59669,54743,17872,17478,5075,4676
R,6,2023,21,4486174,2280901,2205273,1585838,1521277,342475,339118,56886,52422,147203,146032,7479,7362,141020,139062,1716036,1649333,400937,398468,109786,103784,193289,191082,16605,16337,1694995,1649709,1123409,1082602,305754,303726,17594,17120,139558,138531,5252,5271,103428,102459,1219153,1177233,348978,347858,51348,50174,175863,174066,11689,11637,585906,555564,462429,438675,36721,35392,39292,35302,7645,7501,2227,2091,37592,36603,496883,472100,51959,50610,58438,53610,17426,17016,4916,4700
R,6,2023,22,4773823,2415720,2358103,1675151,1627404,365273,363373,57542,53120,171230,169475,8171,8092,138353,136639,1802100,1752873,422629,421741,108759,102202,217041,214741,17714,17370,1818177,1789153,1203082,1175684,326464,327006,18079,17828,163265,161640,5905,5841,101382,101154,1296328,1268729,368628,370575,50847,49338,199458,197832,12656,12538,597543,568950,472069,451720,38809,36367,39463,35292,7965,7835,2266,2251,36971,35485,505772,484144,54001,51166,57912,52864,17583,16909,5058,4832
R,6,2023,23,4770358,2417830,2352528,1685160,1627623,360091,360660,56964,51752,175676,172742,8384,7961,131555,131790,1805831,1748566,414091,416871,106574,99436,218879,216337,17279,16650,1829494,1795398,1218042,1184598,322701,324834,18004,17182,167846,165015,6171,5688,96730,98081,1306965,1274845,362528,366994,49648,47943,202338,199950,12572,11858,588336,557130,467118,443025,37390,35826,38960,34570,7830,7727,2213,2273,34825,33709,498866,473721,51563,49877,56926,51493,16541,16387,4707,4792
R,6,2023,24,4639443,2353429,2286014,1648080,1588352,343294,344266,54792,49981,173122,169383,8178,7789,125963,126243,1763548,1704250,394322,397545,102687,96299,214534,210788,16933,16186,1785978,1746670,1197028,1159133,307578,309721,17113,16371,165428,161683,5968,5614,92863,94148,1282320,1245784,345378,349754,47959,46564,198445,194876,12254,11615,567451,539344,451052,429219,35716,34545,37679,33610,7694,7700,2210,2175,33100,32095,481228,458466,48944,47791,54728,49735,16089,15912,4679,4571
R,6,2023,25,4499578,2283348,2216230,1598276,1535454,330680,330914,53366,48730,173664,172416,7929,7595,119433,121121,1707742,1646573,378618,381646,99286,93660,212666,211881,16055,15450,1734659,1696162,1161812,1120967,296444,298303,16221,15601,166284,164927,5821,5443,88077,90921,1242610,1204605,331895,336649,45688,44864,197635,197023,11732,11183,548689,520068,436464,414487,34236,32611,37145,33129,7380,7489,2108,2152,31356,30200,465132,441968,46723,44997,53598,48796,15031,14858,4323,4267
R,6,2023,26,4402186,2232360,2169826,1564234,1501457,319113,320580,52402,47450,174181,175345,7597,7236,114833,117758,1669238,1609438,364475,369082,97292,92191,211811,213513,15456,14870,1692644,1659034,1134844,1094533,285534,288819,15523,14823,167015,168117,5537,5293,84191,87449,1212043,1174850,318659,325136,44063,43600,197268,198960,11220,10788,539716,510792,429390,406924,33579,31761,36879,32627,7166,7228,2060,1943,30642,30309,457195,434588,45816,43946,53229,48591,14543,14553,4236,4082
R,6,2023,27,4399155,2226731,2172424,1564447,1504503,314093,319201,52691,47499,175645,178731,7562,7223,112293,115267,1667141,1610041,357946,366005,97041,92347,212256,215842,15463,14837,1691391,1663146,1138898,1099029,280904,287363,15383,14603,168357,171293,5509,5378,82340,85480,1214395,1177489,312822,322187,43634,43471,197905,201365,11247,10936,535340,509278,425549,405474,33189,31838,37308,32896,7288,7438,2053,1845,29953,29787,452746,432552,45124,43818,53407,48876,14351,14477,4216,3901
R,6,2023,28,4430952,2236354,2194598,1572525,1517506,318838,329035,52823,47677,174794,179330,7685,7341,109689,113709,1672474,1621291,361235,375025,97111,92427,210406,215665,15468,15098,1703602,1684220,1149332,1111090,285565,296300,15449,14796,167400,172144,5673,5416,80183,84474,1222437,1188306,316324,330381,43645,43905,196196,201733,11355,11114,532752,510378,423193,406416,33273,32735,37374,32881,7394,7186,2012,1925,29506,29235,450037,432985,44911,44644,53466,48522,14210,13932,4113,3984
R,6,2023,29,4467964,2249459,2218505,1581934,1529711,323207,338797,52558,48259,176412,181253,7549,7351,107799,113134,1679945,1633017,363947,383895,96710,94023,211572,217117,15521,15047,1722250,1709086,1162375,1124533,290564,306143,15639,15080,169297,174019,5552,5380,78823,83931,1234079,1201331,320053,339462,43635,44949,197939,203150,11412,11028,527209,509419,419559,405178,32643,32654,36919,33179,7115,7234,1997,1971,28976,29203,445866,431686,43894,44433,53075,49074,13633,13967,4109,4019
R,6,2023,30,4529512,2275706,2253806,1600922,1552268,328414,346873,53747,49351,179565,185914,7662,7409,105396,111991,1696609,1654328,367929,390800,97655,95935,213701,221088,15449,15002,1750130,1744393,1182851,1147556,295572,314135,16048,15533,172599,178654,5711,5376,77349,83139,1253128,1223431,324192,346313,44227,46204,200410,207416,11464,10967,525576,509413,418071,404712,32842,32738,37699,33818,6966,7260,1951,2033,28047,28852,443481,430897,43737,44487,53428,49731,13291,13672,3985,4035
R,6,2023,31,4604886,2307978,2296908,1632416,1588078,328963,351471,54004,49826,180542,188872,7497,7227,104556,111434,1727590,1689635,366787,393918,98998,97431,214005,223710,15216,14789,1782961,1787367,1214267,1183108,296303,318032,16563,16192,173606,181811,5560,5395,76662,82829,1284095,1258752,323392,349020,45661,47791,200934,210260,11326,10978,525017,509541,418149,404970,32660,33439,37441,33634,6936,7061,1937,1832,27894,28605,443495,430883,43395,44898,53337,49640,13071,13450,3890,3811
R,6,2023,32,4701257,2352528,2348729,1667950,1623621,334096,360477,54965,50426,184759,195451,7818,7535,102940,111219,1761036,1724869,370898,402090,99721,98871,218193,230322,15586,15234,1827000,1839316,1250514,1220029,300908,326686,16893,16480,177657,188151,5832,5587,75196,82383,1318621,1295161,327008,356698,45615,48568,205024,216637,11584,11354,525528,509413,417436,403592,33188,33791,38072,33946,7102,7300,1986,1948,27744,28836,442415,429708,43890,45392,54106,50303,13169,13685,4002,3880
R,6,2023,33,4724131,2359963,2364168,1677729,1636431,333871,361776,54236,50190,186055,198817,7632,7463,100440,109491,1768829,1735984,368757,401667,98404,99370,218764,232683,15240,14963,1843305,1860350,1266281,1236827,301466,328172,16808,16608,179296,191903,5704,5543,73750,81297,1333209,1310816,326087,356728,45543,49606,206193,219719,11406,11232,516658,503818,411448,399604,32405,33604,37428,33582,6759,6914,1928,1920,26690,28194,435620,425168,42670,44939,52861,49764,12571,12964,3834,3731
R,6,2023,34,4593762,2291015,2302747,1633963,1596503,317918,347888,52104,48843,183902,198622,7287,6994,95841,103897,1720852,1690829,350658,384982,95033,96116,214960,231012,14503,14154,1798612,1820612,1241671,1213201,287536,316009,16237,16340,177383,192007,5516,5245,70269,77810,1305342,1283845,310529,342734,44061,48425,202989,218883,11046,10712,492403,482135,392292,383302,30382,31879,35867,32503,6519,6615,1771,1749,25572,26087,415510,406984,40129,42248,50972,47691,11971,12129,3457,3442
R,6,2023,35,4523229,2252311,2270918,1617143,1584745,305323,335954,52110,48155,178115,194088,7086,6953,92534,101023,1701060,1676537,335994,371759,94140,95055,207968,225060,14108,13918,1765759,1795039,1228624,1206010,276074,305184,16002,15676,171677,187653,5319,5233,68063,75283,1290330,1274545,297637,330718,43365,47403,196472,213208,10672,10542,486552,475879,388519,378735,29249,30770,36108,32479,6438,6435,1767,1720,24471,25740,410730,401992,38357,41041,50775,47652,11496,11852,3436,3376
R,6,2023,36,4471728,2226280,2245448,1606850,1573742,298750,328739,50910,47701,173867,189867,7121,6814,88782,98585,1687180,1663348,327905,363090,92304,94580,202334,219838,13917,13450,1749138,1775730,1225143,1199743,270284,298871,15575,15324,167605,183467,5349,5049,65182,73276,1284017,1266362,290736,323173,42528,47114,191235,208321,10590,10076,477142,469718,381707,373999,28466,29868,35335,32377,6262,6400,1772,1765,23600,25309,403163,396986,37169,39917,49776,47466,11099,11517,3327,3374
R,6,2023,37,4504316,2242421,2261895,1623674,1591378,297163,328098,51419,48006,174642,191208,7059,6797,88464,96408,1703802,1678878,325567,360718,93413,94950,202781,220132,13940,13468,1762799,1793467,1239917,1217145,268617,298883,15300,15576,168468,184920,5364,5092,65133,71851,1298936,1282386,288255,321920,43058,47811,191855,208846,10585,10168,479622,468428,383757,374233,28546,29215,36119,32430,6174,6288,1695,1705,23331,24557,404866,396492,37312,38798,50355,47139,10926,11286,3355,3300
R,6,2023,38,4472854,2225063,2247791,1617576,1585726,291598,322552,50514,47891,173208,191102,6924,6805,85243,93715,1694725,1670786,318149,353462,91822,94775,200255,218764,13526,13309,1753687,1784094,1239476,1214839,264676,294057,14936,15511,167029,185009,5207,5136,62363,69542,1295875,1277969,282894,315664,42120,47574,189440,207952,10235,10093,471376,463697,378100,370887,26922,28495,35578,32380,6179,6093,1717,1669,22880,24173,398850,392817,35255,37798,49702,47201,10815,10812,3291,3216
R,6,2023,39,4364907,2167063,2197844,1576935,1550510,281096,314142,49770,46781,170379,188639,6708,6678,82175,91094,1650988,1632925,306448,343685,90407,93329,196172,215389,13196,13162,1707162,1742848,1208015,1185473,254798,286793,14755,15047,164441,182732,5058,4973,60095,67830,1262059,1246819,272244,307459,41544,47204,185777,204817,10052,9960,459901,454996,368920,365037,26298,27349,35015,31734,5938,5907,1650,1705,22080,23264,388929,386106,34204,36226,48863,46125,10395,10572,3144,3202
R,6,2023,40,4416025,2186283,2229742,1594816,1576955,284273,317482,50564,48253,167741,188945,6453,6593,82436,91514,1669360,1659609,309446,346763,92173,96138,192781,215209,12867,13046,1724755,1766444,1223957,1205106,258048,289889,15080,15448,162128,183037,4826,4946,60716,68018,1278778,1266520,275491,310355,42955,48599,182889,204711,9735,9876,461528,463298,370859,371849,26225,27593,35484,32805,5613,5908,1627,1647,21720,23496,390582,393089,33955,36408,49218,47539,9892,10498,3132,3170
R,6,2023,41,4369820,2158687,2211133,1579932,1567047,279969,314757,49773,47417,163317,185838,6376,6516,79320,89558,1651478,1647903,304080,343558,90389,94907,187118,211043,12595,12798,1703484,1751707,1213895,1197616,254197,287572,14655,14840,157722,180031,4770,4803,58245,66845,1266290,1258019,270986,307773,41809,47953,177385,200822,9589,9619,455203,459426,366037,369431,25772,27185,35118,32577,5595,5807,1606,1713,21075,22713,385188,389884,33094,35785,48580,46954,9733,10221,3006,3179
R,6,2023,42,4348236,2149191,2199045,1576546,1562021,281015,315876,49874,47319,156736,179916,6354,6263,78666,87650,1647395,1641255,304764,343930,90796,94413,179865,204040,12438,12274,1695870,1742072,1211640,1193886,255948,289050,14673,14994,151170,174144,4663,4678,57776,65320,1263576,1252932,272423,308824,42113,47838,170305,194052,9318,9229,453321,456973,364906,368135,25067,26826,35201,32325,5566,5772,1691,1585,20890,22330,383819,388323,32341,35106,48683,46575,9560,9988,3120,3045
R,6,2023,43,4319175,2134181,2184994,1564377,1549269,283330,318023,49272,47277,154065,177670,6371,6424,76766,86331,1633533,1627095,306445,345601,89891,94115,176128,201173,12235,12487,1683051,1730481,1199924,1183020,258842,291425,14578,15046,148550,172074,4773,4744,56384,64172,1250584,1240833,274754,310717,41979,47780,166837,191401,9360,9370,451130,454513,364453,366249,24488,26598,34694,32231,5515,5596,1598,1680,20382,22159,382949,386262,31691,34884,47912,46335,9291,9772,2875,3117
R,6,2023,44,4113062,2027748,2085314,1488446,1480847,267566,301713,46796,44822,146851,170828,5940,5835,72149,81269,1553393,1554081,288971,327517,85381,89129,167478,192781,11398,11414,1603734,1653186,1145647,1132046,244759,276728,13797,13942,141788,165453,4452,4290,53291,60727,1193577,1186768,259590,294701,40034,45182,158903,183610,8671,8553,424014,432128,342799,348801,22807,24985,32999,30880,5063,5375,1488,1545,18858,20542,359816,367313,29381,32816,45347,43947,8575,9171,2727,2861
R,6,2023,45,4025954,1981668,2044286,1462542,1460275,256762,290063,45410,44430,141691,165017,5552,5718,69711,78783,1525449,1531265,277121,314487,83155,87939,161591,186436,10594,11039,1564823,1617228,1123820,1114382,235108,266027,13394,14086,136821,159721,4181,4193,51499,58819,1170227,1167343,249125,283163,39118,44753,153405,177349,8046,8326,416845,427058,338722,345893,21654,24036,32016,30344,4870,5296,1371,1525,18212,19964,355222,363922,27996,31324,44037,43186,8186,9087,2548,2713
